"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
168.065033041183,29.1133414887963,168.064732163916,168.065179269056,26.974610082278,36.3129676838618,"4-guanidinobutanoic acid","CHEBI:15728","TUHVEAJXIMEOSA-UHFFFAOYSA-N","C5H11N3O2","[M+Na]+","pos",TRUE,200.712666841862,"2_4"
154.042545927183,35.716338259138,154.041767575127,154.043104904665,34.3068817509241,37.8085666594123,"4-hydroxy-L-proline","CHEBI:18240","PMMYEEVYMWASQN-BKLSDQPFSA-N","C5H9NO3","[M+Na]+","pos",TRUE,294.823956462326,"2_10"
181.085403021668,324.555043940313,181.085029212456,181.085836609415,321.755450345924,328.004500307438,"4-hydroxyphenylpyruvic acid","CHEBI:15999","KKADPXVIOXHVKN-UHFFFAOYSA-N","C9H8O4","[M+H]+","pos",FALSE,906.298615515035,"2_6"
179.07112178031,324.556510802684,179.070720558611,179.071316077423,321.881850751454,327.904089982751,"4-hydroxyphenylpyruvic acid","CHEBI:15999","KKADPXVIOXHVKN-UHFFFAOYSA-N","C9H8O4","[M-H]-","neg",FALSE,908.727385102931,"2_6"
163.0763539606,325.070462133653,163.075641708197,163.076565088357,322.117597688839,328.373209854137,"4-phenylbutyric acid","CHEBI:41500","OBKXEAXTFZPCHS-UHFFFAOYSA-N","C10H12O2","[M-H]-","neg",TRUE,911.633788837042,"3_1"
182.06404413406,73.2015731013295,182.063829788199,182.064458778931,70.3272882790851,78.6913459828656,"4-pyridoxic acid","CHEBI:17405","HXACOUQIXZGNBF-UHFFFAOYSA-N","C8H9NO4","[M-H]-","neg",TRUE,421.271080955205,"2_7"
132.080322946873,365.208569251792,132.080004706931,132.080425818234,362.470911340629,368.703234954267,"5-aminolevulinic acid","CHEBI:17549","ZGXJTSGNIOSYLO-UHFFFAOYSA-N","C5H9NO3","[M+H]+","pos",TRUE,1067.03473113642,"2_5"
116.07958876138,185.950304074531,116.078875490718,116.079955031095,183.259096463809,188.680779705113,"5-aminopentanoic acid","CHEBI:15887","JJMDCOVWQOJGCB-UHFFFAOYSA-N","C5H11NO2","[M-H]-","neg",FALSE,557.25460480317,"2_6"
118.064469521254,188.218367407117,118.064157956395,118.064667354649,186.305111009005,193.951053724969,"5-aminopentanoic acid","CHEBI:15887","JJMDCOVWQOJGCB-UHFFFAOYSA-N","C5H11NO2","[M+H]+","pos",FALSE,559.083747642348,"2_6"
219.077145681369,41.1915478511315,219.076767529308,219.077334136596,37.715671406465,50.3233295377608,"5-hydroxy-L-tryptophan","CHEBI:17780","LDCYZAJDBXYCGN-VIFPVBQESA-N","C11H12N2O3","[M-H]-","neg",TRUE,248.991092970096,"1_1"
