chrom_peak_id;mzmin;mzmax;rtmin;rtmax;into;target_ChEBI.name;target_ChEBI;target_InChIKey;target_formula;target_M;adduct;mixture;ms1_adduct_count;ms1_adduct_05_count;isopeak_count;isopeak_sim;ms2_count;ms2_matched_count;ms2_true_count;RTI;rt_regions;rtmed;mzmed;number_of_peaks;
CP105362;191.0128498;191.0158946;174.1745457;177.5281815;3791.466069;homogentisic acid;CHEBI:44747;IGMNYECMUMZDDF-UHFFFAOYSA-N;C8H8O4;168.0422587;[M+Na]+;2_9;2;0;0;0;0;0;0;559.2370968;4;175.5156193;191.0146509;1;FALSE
CP350844;213.0523314;213.0547254;262.1052293;265.0860833;3934.755078;homogentisic acid;CHEBI:44747;IGMNYECMUMZDDF-UHFFFAOYSA-N;C8H8O4;168.0422587;[M+CHO2]-;2_9;0;0;0;0;0;0;0;745.0875702;5;263.5960697;213.053839;1;FALSE
CP107343;169.0849755;169.0871105;388.7018832;392.7421861;2024.103678;homogentisic acid;CHEBI:44747;IGMNYECMUMZDDF-UHFFFAOYSA-N;C8H8O4;168.0422587;[M+H]+;2_9;0;0;0;0;0;0;0;1192.540042;6;390.7224559;169.0860661;1;FALSE
CP056838;183.0823579;183.0857773;27.08202335;33.7648707;5299.884131;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+H]+;2_2;2;0;0;0;0;0;0;277.9859525;1;30.42257153;183.0847226;1;FALSE
CP057317;205.013251;205.0165599;41.78406538;45.12871088;1491.492671;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+Na]+;2_2;5;0;0;0;0;0;0;398.8263546;2;43.79109507;205.0151831;1;FALSE
CP292692|CP057947|CP292757|CP057922;227.0525113;227.0569203;187.0632111;197.5187092;331488.0379;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+CHO2]-|[M+Na]+|[M-H]-|[M+H]+;2_2;20;10;3;0.670806905;18;2;0;583.734206619351|578.778575289061|583.734206619351|578.778575289061;3;190.5429779;199.0541492;4;
CP293042;181.055044;181.0586987;208.9132918;213.3562298;5348.529621;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M-H]-;2_2;1;0;0;0;3;0;0;616.0191981;4;210.8884831;181.0560534;1;FALSE
CP059571|CP293899;183.074045;183.0788262;250.9016731;260.9150885;13227.85092;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+H]+|[M+CHO2]-;2_2;7;0;0;0;6;1;0;708.848568517679|715.541586513364;5;253.7429178;205.0846037;2;
CP294572|CP294680;227.0736585;227.0747417;286.7381672;297.6933224;9536.311751;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+CHO2]-|[M-H]-;2_2;4;0;0;0;0;0;0;816.806913629717|830.102327518687;6;289.7257698;204.0802365;2;
CP295693;227.0442457;227.0489182;363.4546305;368.9452123;14409.40582;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+CHO2]-;2_2;1;0;0;0;0;0;0;1102.519456;7;365.9498975;227.047558;1;FALSE
CP295819;181.0638062;181.0661248;380.9334561;383.4329552;742.1283035;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M-H]-;2_2;0;0;0;0;0;0;0;1169.892335;8;382.4330092;181.0648324;1;FALSE
CP061272;183.0783288;183.0807449;397.0836294;404.5054044;12302.3553;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+H]+;2_2;1;0;0;0;0;0;0;1227.559627;9;399.108476;183.0801858;1;FALSE
CP296516;227.091467;227.0952713;471.0315443;473.536025;903.0395471;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+CHO2]-;2_2;1;0;0;0;0;0;0;1543.129442;10;472.0336178;227.0935904;1;FALSE
CP061687;205.0853007;205.0872556;481.9584415;491.5261295;34212.59178;homovanillic acid;CHEBI:545959;QRMZSPFSDQBLIX-UHFFFAOYSA-N;C9H10O4;182.0579088;[M+Na]+;2_2;0;0;0;0;0;0;0;1590.900304;11;486.7417526;205.0861166;1;FALSE
CP120345;393.2421846;393.2521938;18.80457711;31.5930891;13470.10756;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+H]+;3_2;0;0;0;0;0;0;0;0;1;26.24857711;393.2476726;1;FALSE
CP120543;393.2458236;393.2487543;168.0972201;184.8784718;73480.90956;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+H]+;3_2;1;0;0;0;0;0;0;565.9817904;2;180.8369307;393.2473509;1;FALSE
CP120584;415.2524298;415.2561458;197.7599896;205.9751102;18505.88301;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;0;0;0;0;0;0;0;591.4555421;3;200.4906944;415.2535971;1;FALSE
CP121378;415.3070166;415.3115551;298.9492894;304.368299;2170.310856;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;2;0;0;0;0;0;0;853.966534;4;301.6591545;415.3096419;1;FALSE
CP367356;437.3053896;437.3135974;333.1036592;336.5869491;2126.723956;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+CHO2]-;3_2;1;0;0;0;3;0;0;982.4326006;5;335.0940593;437.3102255;1;FALSE
CP122832;393.2885159;393.2955271;355.7164239;363.8154312;27444.04368;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+H]+;3_2;1;0;0;0;0;0;0;1067.381421;6;359.7671539;393.2904338;1;FALSE
CP368681|CP368464|CP122951|CP123235|CP123396|CP123332|CP123331;437.2896352;437.291578;365.8377649;395.4378765;2243934.864;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+CHO2]-|[M-H]-|[M+H]+|[M+Na]+|[M+Na]+|[M+H]+|[M+H]+;3_2;54;19;5;0.462541293;20;0;0;1129.09952083208|1129.09952083208|1115.38187865862|1115.38187865862|1184.54883790897|1145.81534337306|1120.91477684209;7;375.7212248;405.5672614;7;
CP369078|CP368682;391.2849567;391.2865291;406.9352217;416.443705;157965.1966;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M-H]-|[M+CHO2]-;3_2;12;4;3;0.697509075;21;0;0;1290.26172328118|1290.26172328118;8;411.4374785;414.2881249;2;
CP124187;415.2739586;415.2773457;468.8572432;474.3451919;16843.26073;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;6;0;0;0;0;0;0;1527.353652;9;471.5999437;415.2743111;1;FALSE
CP124463;415.3230085;415.3272205;494.9228374;503.1519778;14625.44268;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;3;0;0;0;0;0;0;1642.637839;10;499.0375494;415.324606;1;FALSE
CP124504;393.2610091;393.2674775;504.522799;512.7495552;15963.24971;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+H]+;3_2;0;0;0;0;0;0;0;1690.671337;11;510.0079125;393.2648616;1;FALSE
CP124832;415.2817164;415.2851701;531.2697422;540.1931555;20216.75002;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;4;2;1;0.762833127;0;0;0;1801.793938;12;534.701625;415.2837088;1;FALSE
CP125003|CP124988;415.3259668;415.3305538;557.3589088;564.9117887;7609.251637;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+|[M+H]+;3_2;7;2;1;0.381383103;0;0;0;1922.60103282037|1916.40345470429;13;560.7922657;404.3372765;2;
CP125650;415.282072;415.2896809;597.5921577;604.3596577;27223.84477;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;3;3;1;0.762833127;7;0;0;0;14;601.6526577;415.2839893;1;FALSE
CP127088;393.297404;393.2985701;622.6326577;633.4611577;1772962.151;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+H]+;3_2;2;1;1;0.762766205;9;0;0;0;15;627.3701577;393.2982443;1;FALSE
CP126600;415.2961651;415.3078889;644.9661577;653.0881577;13293.27737;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+Na]+;3_2;2;0;0;0;10;0;0;0;16;649.0276577;415.3011129;1;FALSE
CP126686;393.3335936;393.3387163;657.8256577;663.9166577;135086.0665;hyodeoxycholic acid;CHEBI:52023;DGABKXLVXPYZII-SIBKNCMHSA-N;C24H40O4;392.2926598;[M+H]+;3_2;2;1;1;0.762766205;9;0;0;0;17;660.5326577;393.3378828;1;FALSE
CP314727|CP486446|CP076860|CP313594|CP075842;135.0311025;135.0314202;18.9806963;45.80975015;4599703.418;hypoxanthine;CHEBI:17368;FDGQSTZJBFJUBT-UHFFFAOYSA-N;C5H4N4O;136.0385107;[M-H]-|[M+Na]+|[M+H]+|[M+CHO2]-|[M+H]+;2_5;25;14;4;0.743472298;21;2;1;257.135241428362|278.463145255681|252.973126935413|241.46664049089|0;1;28.21221736;149.8431259;5;
CP314500;181.0297486;181.0309732;58.62424368;61.16064164;984.998558;hypoxanthine;CHEBI:17368;FDGQSTZJBFJUBT-UHFFFAOYSA-N;C5H4N4O;136.0385107;[M+CHO2]-;2_5;2;0;0;0;0;0;0;422.0729814;2;60.14605871;181.0303557;1;FALSE
CP495961;181.0252877;181.0365734;182.3501096;201.2705899;10530.35868;hypoxanthine;CHEBI:17368;FDGQSTZJBFJUBT-UHFFFAOYSA-N;C5H4N4O;136.0385107;[M+CHO2]-;2_5;1;0;0;0;0;0;0;576.1229913;3;184.3502379;181.0287526;1;FALSE
CP317368;181.0831139;181.0886063;285.9059264;297.8513372;18607.52798;hypoxanthine;CHEBI:17368;FDGQSTZJBFJUBT-UHFFFAOYSA-N;C5H4N4O;136.0385107;[M+CHO2]-;2_5;1;0;0;0;0;0;0;832.2968523;4;292.374814;181.0864045;1;FALSE
CP317454;135.0446335;135.0461515;313.2704666;315.7550922;1091.083399;hypoxanthine;CHEBI:17368;FDGQSTZJBFJUBT-UHFFFAOYSA-N;C5H4N4O;136.0385107;[M-H]-;2_5;1;0;0;0;0;0;0;905.9019423;5;314.2639775;135.0455451;1;FALSE
CP299580|CP063702|CP064651|CP063869|CP063761;125.0345735;125.0357567;21.67575553;45.80187824;1996671.431;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M-H]-|[M+Na]+|[M+H]+|[M+Na]+|[M+Na]+;2_3;25;10;4;0.750001155;12;1;0;0|0|0|227.206563128305|0;1;26.31722185;139.8381439;5;
CP064492|CP495217|CP495229;149.0345264;149.0379433;36.91656287;56.66177796;387420.5694;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+|[M-H]-|[M+CHO2]-;2_3;6;0;0;0;6;0;0;402.179811957047|395.375375367245|395.375375367245;2;43.25651357;148.3600498;3;
CP064741;127.0387962;127.0401596;81.28786185;88.65947602;47418.73866;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+H]+;2_3;0;0;0;0;3;0;0;447.7214095;3;84.63838634;127.0391793;1;FALSE
CP064993|CP065008|CP300853;149.0250829;149.0277573;90.6703905;104.7526901;5523.505656;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+|[M+H]+|[M+CHO2]-;2_3;2;0;0;0;3;0;0;462.656231310177|467.375886284879|469.637461223763;4;98.95422816;149.0450507;3;
CP065087|CP301147|CP301169;149.0184511;149.0200275;144.9733275;156.5704869;3511.460082;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+|[M+CHO2]-|[M+CHO2]-;2_3;1;0;0;0;0;0;0;522.815179723839|533.387381537665|537.713465427546;5;149.8480055;163.7034985;3;
CP301436;125.023425;125.0243302;184.6618104;189.6508464;1833.132889;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M-H]-;2_3;2;0;0;0;0;0;0;580.1796258;6;187.656395;125.023713;1;FALSE
CP065867;127.0458754;127.0477443;200.0302082;210.2843876;54768.06999;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+H]+;2_3;0;0;0;0;0;0;0;595.3640962;7;203.4409224;127.0469953;1;FALSE
CP066159;149.0581253;149.0601054;230.1743127;239.0760471;18357.71789;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+;2_3;0;0;0;0;0;0;0;658.7993482;8;232.9160092;149.0584537;1;FALSE
CP066580;127.0136393;127.0161927;252.7102085;257.4801868;1060.996192;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+H]+;2_3;0;0;0;0;0;0;0;710.7562876;9;254.7536402;127.0149264;1;FALSE
CP066691;149.0580783;149.0610875;262.9370917;269.0754349;6750.208984;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+;2_3;0;0;0;0;0;0;0;742.3715592;10;265.6659674;149.0595291;1;FALSE
CP067415;149.0212411;149.0241114;367.961255;381.4786459;32004.45206;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+;2_3;1;0;0;0;0;0;0;1117.130251;11;372.0165146;149.0233955;1;FALSE
CP067708;149.0206228;149.024629;430.7844338;439.60005;8386.784044;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+;2_3;1;0;0;0;0;0;0;1369.713903;12;433.4980954;149.0233991;1;FALSE
CP068144;149.0229788;149.0238705;479.1371657;494.1768242;127368.9752;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+;2_3;0;0;0;0;0;0;0;1587.705321;13;485.9741419;149.0232855;1;FALSE
CP069050;149.0206791;149.0238234;623.745142;629.159142;3860.216276;imidazol-4-ylacetic acid;CHEBI:16974;PRJKNHOMHKJCEJ-UHFFFAOYSA-N;C5H6N2O2;126.0429274;[M+Na]+;2_3;0;0;0;0;0;0;0;0;14;626.452142;149.022976;1;FALSE
CP013449|CP012310|CP240072|CP241315|CP239706;349.0546752;349.0554968;21.68749532;45.96311452;324022.4571;IMP;CHEBI:17202;GRSZFWQUAKGDAV-KQYNXXCUSA-N;C10H13N4O8P;348.0471;[M+H]+|[M+Na]+|[M+CHO2]-|[M+CHO2]-|[M-H]-;1_2;17;1;1;0.173537187;6;1;1;231.06554265848|250.317340659266|0|307.609610530834|0;1;27.79926754;370.6364111;5;
CP241585;347.0341593;347.0356555;40.87677215;49.99985765;138051.162;IMP;CHEBI:17202;GRSZFWQUAKGDAV-KQYNXXCUSA-N;C10H13N4O8P;348.0471;[M-H]-;1_2;2;0;0;0;0;0;0;401.390302;2;43.4120171;347.0352387;1;FALSE
CP241858;392.9958475;393.0005656;115.7247256;118.2478592;587.2096862;IMP;CHEBI:17202;GRSZFWQUAKGDAV-KQYNXXCUSA-N;C10H13N4O8P;348.0471;[M+CHO2]-;1_2;0;0;0;0;0;0;0;493.2265755;3;116.7340978;392.9980822;1;FALSE
CP013898|CP492220;371.0392588;371.0449662;363.6882466;402.5852832;154561.4286;IMP;CHEBI:17202;GRSZFWQUAKGDAV-KQYNXXCUSA-N;C10H13N4O8P;348.0471;[M+Na]+|[M-H]-;1_2;1;0;0;0;0;0;0;1125.47139607955|1134.78281859082;4;373.6230956;359.0232562;2;
CP014273;349.0568688;349.0617672;450.8342412;454.2562163;1391.671477;IMP;CHEBI:17202;GRSZFWQUAKGDAV-KQYNXXCUSA-N;C10H13N4O8P;348.0471;[M+H]+;1_2;1;0;0;0;0;0;0;1452.758048;5;452.887173;349.0598608;1;FALSE
CP327047|CP087185|CP087459|CP486851;248.1103691;248.1145045;22.33869624;33.74822239;4407.168257;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+CHO2]-|[M+H]+|[M+Na]+|[M+H]+;2_6;14;0;0;0;0;0;0;0|250.867689804787|276.902535029542|102.637329184014;1;28.33519219;220.58348;4;
CP087871|CP328077;226.1066664;226.1084405;41.09641555;49.12214146;45921.23529;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+|[M+CHO2]-;2_6;4;0;0;0;0;0;0;400.120185229358|405.144490036432;2;45.44818843;237.0804342;2;
CP088011;226.1066475;226.1110338;61.8348909;71.20727612;23517.718;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+;2_6;6;0;0;0;0;0;0;426.7987597;3;67.18977423;226.108776;1;FALSE
CP088010;226.1068771;226.107953;81.25356586;97.33681872;146475.7936;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+;2_6;4;0;0;0;0;0;0;451.1481492;4;87.95383596;226.1075802;1;FALSE
CP088525|CP088344;226.0644243;226.0683683;161.6193835;177.6787757;8342.222334;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+|[M+H]+;2_6;6;0;0;0;0;0;0;558.566580617954|547.338705558842;5;170.6457642;215.0587071;2;
CP089206;226.1070173;226.11178;212.2849931;216.4004403;6117.540548;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+;2_6;2;0;0;0;0;0;0;614.8979506;6;213.656683;226.1096927;1;FALSE
CP090140;204.0505576;204.0532419;267.6466554;273.7774735;7771.121528;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+H]+;2_6;6;6;1;0.871928608;12;0;0;757.8300809;7;271.0541307;204.0510274;1;FALSE
CP090553|CP331500|CP331428|CP090722|CP090589;226.080841;226.0855722;306.3602104;332.646915;2678676.825;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+|[M-H]-|[M+CHO2]-|[M+H]+|[M+Na]+;2_6;40;18;5;0.86932557;106;4;2;884.389710101254|892.869476143003|892.869476143003|884.389710101254|897.857529933666;8;311.5604976;221.2941943;5;
CP090811;204.1376463;204.1408723;344.8034083;349.530065;1864.207477;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+H]+;2_6;4;0;0;0;16;0;0;1016.996356;9;346.8295378;204.1398297;1;FALSE
CP091027;226.1225143;226.128165;369.7776876;379.9060387;96069.98484;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+Na]+;2_6;6;0;0;0;12;1;0;1120.430013;10;373.1535685;226.1230952;1;FALSE
CP332685;248.0793795;248.081371;384.9493419;408.9362138;168700.0061;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+CHO2]-;2_6;0;0;0;0;0;0;0;1221.188265;11;394.9422974;248.0803326;1;FALSE
CP091379;204.1374859;204.1440398;446.8698277;453.6633854;2556.860833;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+H]+;2_6;5;0;0;0;0;0;0;1437.986879;12;450.2659521;204.1404836;1;FALSE
CP092284;204.0862019;204.0891755;606.0018446;611.4158446;1582.899663;indole-3-butyric acid;CHEBI:33070;JTEDVYBZBROSJT-UHFFFAOYSA-N;C12H13NO2;203.0946287;[M+H]+;2_6;5;0;0;0;0;0;0;0;13;608.0318446;204.0873281;1;FALSE
CP076562|CP076646|CP314771|CP495997|CP076645|CP486518|CP076015|CP312951|CP313109;291.0692895;291.0709654;19.13911116;52.50003626;945280.4476;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+Na]+|[M+H]+|[M-H]-|[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M-H]-|[M-H]-;2_5;39;13;6;0.583171218;30;6;2;352.427492802697|357.591812766057|360.521067107146|288.490957126292|278.463145255681|278.463145255681|154.390053924827|0|0;1;30.84785729;273.0777149;9;
CP078057;269.1347843;269.1397645;238.3606193;243.8213503;5368.076436;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+H]+;2_5;2;0;0;0;0;0;0;678.9362938;2;241.7746544;269.1363382;1;FALSE
CP078204;291.1134952;291.1181656;249.9462512;254.7084347;1229.353241;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+Na]+;2_5;0;0;0;0;0;0;0;704.7097834;3;252.6666288;291.1162008;1;FALSE
CP078666|CP317054;269.0814513;269.0874519;279.2241027;287.351831;33108.40971;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+H]+|[M-H]-;2_5;1;1;1;0.437334411;0;0;0;791.4746499975|797.774709785023;4;282.2705906;268.0776021;2;
CP317451;313.0835407;313.0883539;309.7908972;315.2582671;11625.63922;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+CHO2]-;2_5;0;0;0;0;0;0;0;898.7251102;5;312.2760558;313.0868345;1;FALSE
CP079060;269.0816532;269.0865679;320.5106444;327.2706263;18300.62317;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+H]+;2_5;2;2;1;0.874668822;0;0;0;928.2143514;6;323.2155426;269.0858491;1;FALSE
CP317944;267.1186495;267.1246937;342.6107077;348.0775289;9534.666094;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M-H]-;2_5;1;0;0;0;0;0;0;1020.524485;7;345.0954574;267.1229039;1;FALSE
CP318507;313.100745;313.1026703;393.4403974;395.9400522;879.7347305;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+CHO2]-;2_5;1;1;1;0.860572826;0;0;0;1219.367065;8;394.4405107;313.1019925;1;FALSE
CP318668;267.1040673;267.1119145;406.435848;411.437453;9999.038346;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M-H]-;2_5;0;0;0;0;0;0;0;1277.7636;9;408.4358245;267.1064539;1;FALSE
CP080134;269.0801763;269.0821196;462.5615152;465.9658339;2062.071918;inosine;CHEBI:17596;UGQMRVRMYYASKQ-KQYNXXCUSA-N;C10H12N4O5;268.0807695;[M+H]+;2_5;0;0;0;0;0;0;0;1495.918523;10;463.9219047;269.0811492;1;FALSE
CP342382|CP099315|CP341110|CP341171|CP099495|CP099515|CP100121;124.9912813;124.9918849;22.95375537;40.99586417;1873547.016;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M-H]-|[M+Na]+|[M+CHO2]-|[M+CHO2]-|[M+Na]+|[M+H]+|[M+H]+;2_8;17;4;2;0.263571085;0;0;0;0|0|0|115.489195300664|193.395130281638|222.389282915315|310.092553373237;1;27.6456318;145.5722947;7;
CP342383|CP099723|CP100119;124.9911285;124.9917299;39.47275566;62.29721344;297056.6695;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M-H]-|[M+Na]+|[M+H]+;2_8;4;1;1;0.307499599;0;0;0;400.208136130276|401.60463333412|385.198039057803;2;43.52908561;133.6932415;3;
CP100120;127.0497654;127.0506507;49.04854115;67.10953903;1451340.223;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M+H]+;2_8;1;0;0;0;0;0;0;417.2894995;3;59.08070577;127.0501674;1;FALSE
CP342573;124.9968793;124.9980092;106.3214695;108.847437;2261.505802;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M-H]-;2_8;3;0;0;0;0;0;0;481.4547557;4;107.331495;124.9972763;1;FALSE
CP100396;127.0371884;127.0397532;148.1757261;156.8482905;7838.896083;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M+H]+;2_8;0;0;0;0;0;0;0;529.1208295;5;152.1783708;127.0389771;1;FALSE
CP100646;126.9891732;126.9911218;214.2864032;217.7239833;1038.500226;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M+H]+;2_8;1;0;0;0;0;0;0;619.4542908;6;215.6610398;126.989705;1;FALSE
CP100831;127.0112286;127.0126852;228.0378682;232.1598761;3740.3424;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M+H]+;2_8;0;0;0;0;0;0;0;652.2760462;7;230.0994941;127.012195;1;FALSE
CP101836;149.0209059;149.0239636;367.7928746;374.535912;28457.62325;isethionic acid;CHEBI:1157;SUMDYPCJJOFFON-UHFFFAOYSA-N;C2H6O4S;125.9986797;[M+Na]+;2_8;1;0;0;0;0;0;0;1115.031003;8;371.8381536;149.0235082;1;FALSE
